company_id,section_label,job_type_label,role_rank_id,post_label,score_1,miidas_job_type_small_id_1,miidas_job_type_small_name_1,score_2,miidas_job_type_small_id_2,miidas_job_type_small_name_2,score_3,miidas_job_type_small_id_3,miidas_job_type_small_name_3,score_4,miidas_job_type_small_id_4,miidas_job_type_small_name_4,score_5,miidas_job_type_small_id_5,miidas_job_type_small_name_5
33097,設計部,設計,,課長,0.3858598521749639,271212,計画／設計（プラント／機械設備）,0.3750016017399507,101119,法人営業（賃貸仲介）,0.37182777545968637,101412,営業（プラント）,0.3596507501347673,101115,リフォーム営業（戸建）,0.356250806012242,271213,計画／設計（プラント／建築担当）
33097,設計部,設計,,部長,0.3858598521749639,271212,計画／設計（プラント／機械設備）,0.3750016017399507,101119,法人営業（賃貸仲介）,0.37182777545968637,101412,営業（プラント）,0.3596507501347673,101115,リフォーム営業（戸建）,0.356250806012242,271213,計画／設計（プラント／建築担当）
33097,設計部,設計,,係長,0.3858598521749639,271212,計画／設計（プラント／機械設備）,0.3750016017399507,101119,法人営業（賃貸仲介）,0.37182777545968637,101412,営業（プラント）,0.3596507501347673,101115,リフォーム営業（戸建）,0.356250806012242,271213,計画／設計（プラント／建築担当）
33097,財務・経営企画本部,本部長,,本部長,0.35839633348253763,101412,営業（プラント）,0.3540476216531836,101115,リフォーム営業（戸建）,0.35273828765734416,101119,法人営業（賃貸仲介）,0.34331041696709375,101117,法人営業（売買仲介）,0.3414643850023166,181410,ファシリティマネジメント（不動産）
33097,財務経理部,事務,,係長,0.3976535097658277,181410,ファシリティマネジメント（不動産）,0.3902294266943308,101119,法人営業（賃貸仲介）,0.36976097830240917,101117,法人営業（売買仲介）,0.3613172365248881,162110,経理,0.35215746193801556,101412,営業（プラント）
33097,財務経理部,事務,,一般,0.3976535097658277,181410,ファシリティマネジメント（不動産）,0.3902294266943308,101119,法人営業（賃貸仲介）,0.36976097830240917,101117,法人営業（売買仲介）,0.3613172365248881,162110,経理,0.35215746193801556,101412,営業（プラント）
33097,財務経理部,事務,,主任,0.3976535097658277,181410,ファシリティマネジメント（不動産）,0.3902294266943308,101119,法人営業（賃貸仲介）,0.36976097830240917,101117,法人営業（売買仲介）,0.3613172365248881,162110,経理,0.35215746193801556,101412,営業（プラント）
37015,アグリ,栽培技術,,課長代理,0.43777216763268056,101216,医療営業（理化学機器）,0.4346029353589038,101219,医療営業（医療用品）,0.42446531173973,101221,医療営業（その他）,0.4157728192622977,211310,その他医療機関／薬局／介護,0.405252586552342,101215,医療営業（医療機器）
37015,アグリ,業務,,一般社員,0.4273769003285596,101216,医療営業（理化学機器）,0.4271209846644014,101219,医療営業（医療用品）,0.4188048213973229,211310,その他医療機関／薬局／介護,0.41653129394809973,101221,医療営業（その他）,0.39396612413645815,101215,医療営業（医療機器）
37015,アグリ,営業,2,上席部長,0.4561462548283989,101219,医療営業（医療用品）,0.4524355619918027,101216,医療営業（理化学機器）,0.4460813766697548,101221,医療営業（その他）,0.4237019480195007,101215,医療営業（医療機器）,0.408643848424074,211310,その他医療機関／薬局／介護
37015,アグリ,業務,,主任,0.4273769003285596,101216,医療営業（理化学機器）,0.4271209846644014,101219,医療営業（医療用品）,0.4188048213973229,211310,その他医療機関／薬局／介護,0.41653129394809973,101221,医療営業（その他）,0.39396612413645815,101215,医療営業（医療機器）
37015,アグリ,営業,,一般社員,0.4561462548283989,101219,医療営業（医療用品）,0.4524355619918027,101216,医療営業（理化学機器）,0.4460813766697548,101221,医療営業（その他）,0.4237019480195007,101215,医療営業（医療機器）,0.408643848424074,211310,その他医療機関／薬局／介護
37015,アグリ,栽培技術,,一般社員,0.43777216763268056,101216,医療営業（理化学機器）,0.4346029353589038,101219,医療営業（医療用品）,0.42446531173973,101221,医療営業（その他）,0.4157728192622977,211310,その他医療機関／薬局／介護,0.405252586552342,101215,医療営業（医療機器）
37015,アグリ,営業,,課長,0.4561462548283989,101219,医療営業（医療用品）,0.4524355619918027,101216,医療営業（理化学機器）,0.4460813766697548,101221,医療営業（その他）,0.4237019480195007,101215,医療営業（医療機器）,0.408643848424074,211310,その他医療機関／薬局／介護
37015,アグリ,栽培技術,,契約社員,0.43777216763268056,101216,医療営業（理化学機器）,0.4346029353589038,101219,医療営業（医療用品）,0.42446531173973,101221,医療営業（その他）,0.4157728192622977,211310,その他医療機関／薬局／介護,0.405252586552342,101215,医療営業（医療機器）
37015,アグリ,栽培技術,2,上席部長,0.43777216763268056,101216,医療営業（理化学機器）,0.4346029353589038,101219,医療営業（医療用品）,0.42446531173973,101221,医療営業（その他）,0.4157728192622977,211310,その他医療機関／薬局／介護,0.405252586552342,101215,医療営業（医療機器）
37015,アグリ,業務,,契約社員,0.4273769003285596,101216,医療営業（理化学機器）,0.4271209846644014,101219,医療営業（医療用品）,0.4188048213973229,211310,その他医療機関／薬局／介護,0.41653129394809973,101221,医療営業（その他）,0.39396612413645815,101215,医療営業（医療機器）
37015,アグリ,栽培技術,,上席課長,0.43777216763268056,101216,医療営業（理化学機器）,0.4346029353589038,101219,医療営業（医療用品）,0.42446531173973,101221,医療営業（その他）,0.4157728192622977,211310,その他医療機関／薬局／介護,0.405252586552342,101215,医療営業（医療機器）
37015,アグリ,営業,,上席課長,0.4561462548283989,101219,医療営業（医療用品）,0.4524355619918027,101216,医療営業（理化学機器）,0.4460813766697548,101221,医療営業（その他）,0.4237019480195007,101215,医療営業（医療機器）,0.408643848424074,211310,その他医療機関／薬局／介護
37015,アグリ,業務,2,上席部長,0.4273769003285596,101216,医療営業（理化学機器）,0.4271209846644014,101219,医療営業（医療用品）,0.4188048213973229,211310,その他医療機関／薬局／介護,0.41653129394809973,101221,医療営業（その他）,0.39396612413645815,101215,医療営業（医療機器）
37015,アグリ,営業,,副主任,0.4561462548283989,101219,医療営業（医療用品）,0.4524355619918027,101216,医療営業（理化学機器）,0.4460813766697548,101221,医療営業（その他）,0.4237019480195007,101215,医療営業（医療機器）,0.408643848424074,211310,その他医療機関／薬局／介護
37015,アグリ,栽培技術,,主任,0.43777216763268056,101216,医療営業（理化学機器）,0.4346029353589038,101219,医療営業（医療用品）,0.42446531173973,101221,医療営業（その他）,0.4157728192622977,211310,その他医療機関／薬局／介護,0.405252586552342,101215,医療営業（医療機器）
37015,アグリ,業務,,調査役,0.4273769003285596,101216,医療営業（理化学機器）,0.4271209846644014,101219,医療営業（医療用品）,0.4188048213973229,211310,その他医療機関／薬局／介護,0.41653129394809973,101221,医療営業（その他）,0.39396612413645815,101215,医療営業（医療機器）
37015,アグリ,営業,,課長代理,0.4561462548283989,101219,医療営業（医療用品）,0.4524355619918027,101216,医療営業（理化学機器）,0.4460813766697548,101221,医療営業（その他）,0.4237019480195007,101215,医療営業（医療機器）,0.408643848424074,211310,その他医療機関／薬局／介護
37015,アグリ,営業,,係長,0.4561462548283989,101219,医療営業（医療用品）,0.4524355619918027,101216,医療営業（理化学機器）,0.4460813766697548,101221,医療営業（その他）,0.4237019480195007,101215,医療営業（医療機器）,0.408643848424074,211310,その他医療機関／薬局／介護
37015,アグリ,開発,,上席調査役,0.43075918492155885,101219,医療営業（医療用品）,0.42566101783198407,101216,医療営業（理化学機器）,0.4194937959299305,101221,医療営業（その他）,0.406821587281857,211310,その他医療機関／薬局／介護,0.39551594804990076,101215,医療営業（医療機器）
37015,キット開発,開発,,上席課長,0.4433364367199373,381110,製品／商品開発（医療機器）,0.4403664325990716,101219,医療営業（医療用品）,0.4360664425265961,101216,医療営業（理化学機器）,0.42427902266931183,101221,医療営業（その他）,0.41587376096448125,101215,医療営業（医療機器）
37015,キット開発,開発,,調査役,0.4433364367199373,381110,製品／商品開発（医療機器）,0.4403664325990716,101219,医療営業（医療用品）,0.4360664425265961,101216,医療営業（理化学機器）,0.42427902266931183,101221,医療営業（その他）,0.41587376096448125,101215,医療営業（医療機器）
37015,キット開発,開発,,係長,0.4433364367199373,381110,製品／商品開発（医療機器）,0.4403664325990716,101219,医療営業（医療用品）,0.4360664425265961,101216,医療営業（理化学機器）,0.42427902266931183,101221,医療営業（その他）,0.41587376096448125,101215,医療営業（医療機器）
37015,キット開発,開発,2,上席部長,0.4433364367199373,381110,製品／商品開発（医療機器）,0.4403664325990716,101219,医療営業（医療用品）,0.4360664425265961,101216,医療営業（理化学機器）,0.42427902266931183,101221,医療営業（その他）,0.41587376096448125,101215,医療営業（医療機器）
37015,メディカル,業務,,上席課長,0.4782508860263619,101219,医療営業（医療用品）,0.46926918187444777,101216,医療営業（理化学機器）,0.4624538257359937,101221,医療営業（その他）,0.4580319891244733,211310,その他医療機関／薬局／介護,0.44607328447484074,101215,医療営業（医療機器）
37015,メディカル,業務,,一般社員,0.4782508860263619,101219,医療営業（医療用品）,0.46926918187444777,101216,医療営業（理化学機器）,0.4624538257359937,101221,医療営業（その他）,0.4580319891244733,211310,その他医療機関／薬局／介護,0.44607328447484074,101215,医療営業（医療機器）
37015,メディカル,営業,,主任,0.5146298118779946,101219,医療営業（医療用品）,0.4986837624781403,101221,医療営業（その他）,0.4977784060252778,101216,医療営業（理化学機器）,0.4819181254621433,101215,医療営業（医療機器）,0.44561839353886257,101220,医療営業（化粧品）
37015,メディカル,業務,,係長,0.4782508860263619,101219,医療営業（医療用品）,0.46926918187444777,101216,医療営業（理化学機器）,0.4624538257359937,101221,医療営業（その他）,0.4580319891244733,211310,その他医療機関／薬局／介護,0.44607328447484074,101215,医療営業（医療機器）
37015,メディカル,営業,,課長代理,0.5146298118779946,101219,医療営業（医療用品）,0.4986837624781403,101221,医療営業（その他）,0.4977784060252778,101216,医療営業（理化学機器）,0.4819181254621433,101215,医療営業（医療機器）,0.44561839353886257,101220,医療営業（化粧品）
37015,メディカル,業務,,課長代理,0.4782508860263619,101219,医療営業（医療用品）,0.46926918187444777,101216,医療営業（理化学機器）,0.4624538257359937,101221,医療営業（その他）,0.4580319891244733,211310,その他医療機関／薬局／介護,0.44607328447484074,101215,医療営業（医療機器）
37015,メディカル,業務,,副主任,0.4782508860263619,101219,医療営業（医療用品）,0.46926918187444777,101216,医療営業（理化学機器）,0.4624538257359937,101221,医療営業（その他）,0.4580319891244733,211310,その他医療機関／薬局／介護,0.44607328447484074,101215,医療営業（医療機器）
37015,メディカル,営業,,一般社員,0.5146298118779946,101219,医療営業（医療用品）,0.4986837624781403,101221,医療営業（その他）,0.4977784060252778,101216,医療営業（理化学機器）,0.4819181254621433,101215,医療営業（医療機器）,0.44561839353886257,101220,医療営業（化粧品）
37015,メディカル,業務,,主任,0.4782508860263619,101219,医療営業（医療用品）,0.46926918187444777,101216,医療営業（理化学機器）,0.4624538257359937,101221,医療営業（その他）,0.4580319891244733,211310,その他医療機関／薬局／介護,0.44607328447484074,101215,医療営業（医療機器）
37015,メディカル,営業,,上席調査役,0.5146298118779946,101219,医療営業（医療用品）,0.4986837624781403,101221,医療営業（その他）,0.4977784060252778,101216,医療営業（理化学機器）,0.4819181254621433,101215,医療営業（医療機器）,0.44561839353886257,101220,医療営業（化粧品）
37015,メディカル,営業,2,上席部長,0.5146298118779946,101219,医療営業（医療用品）,0.4986837624781403,101221,医療営業（その他）,0.4977784060252778,101216,医療営業（理化学機器）,0.4819181254621433,101215,医療営業（医療機器）,0.44561839353886257,101220,医療営業（化粧品）
37015,メディカル,営業,,副主任,0.5146298118779946,101219,医療営業（医療用品）,0.4986837624781403,101221,医療営業（その他）,0.4977784060252778,101216,医療営業（理化学機器）,0.4819181254621433,101215,医療営業（医療機器）,0.44561839353886257,101220,医療営業（化粧品）
37015,メディカル,営業,,上席課長,0.5146298118779946,101219,医療営業（医療用品）,0.4986837624781403,101221,医療営業（その他）,0.4977784060252778,101216,医療営業（理化学機器）,0.4819181254621433,101215,医療営業（医療機器）,0.44561839353886257,101220,医療営業（化粧品）
37015,品質保証,業務,,主任,0.4687349284227237,381412,品質保証（医療機器）,0.45450535157532423,101219,医療営業（医療用品）,0.44553338334541615,101216,医療営業（理化学機器）,0.4410498016008272,401310,薬事／申請（化粧品）,0.4310598605388355,371312,品質保証（医薬）
37015,品質保証,業務,,課長代理,0.4687349284227237,381412,品質保証（医療機器）,0.45450535157532423,101219,医療営業（医療用品）,0.44553338334541615,101216,医療営業（理化学機器）,0.4410498016008272,401310,薬事／申請（化粧品）,0.4310598605388355,371312,品質保証（医薬）
37015,品質保証,業務,,パートタイマー,0.4687349284227237,381412,品質保証（医療機器）,0.45450535157532423,101219,医療営業（医療用品）,0.44553338334541615,101216,医療営業（理化学機器）,0.4410498016008272,401310,薬事／申請（化粧品）,0.4310598605388355,371312,品質保証（医薬）
37015,品質保証,業務,,一般社員,0.4687349284227237,381412,品質保証（医療機器）,0.45450535157532423,101219,医療営業（医療用品）,0.44553338334541615,101216,医療営業（理化学機器）,0.4410498016008272,401310,薬事／申請（化粧品）,0.4310598605388355,371312,品質保証（医薬）
37015,品質保証,業務,,係長,0.4687349284227237,381412,品質保証（医療機器）,0.45450535157532423,101219,医療営業（医療用品）,0.44553338334541615,101216,医療営業（理化学機器）,0.4410498016008272,401310,薬事／申請（化粧品）,0.4310598605388355,371312,品質保証（医薬）
37015,品質保証部,業務,2,上席部長,0.45964465398904564,381412,品質保証（医療機器）,0.45661914246869106,101219,医療営業（医療用品）,0.4509452494284575,101216,医療営業（理化学機器）,0.4417973181060164,401310,薬事／申請（化粧品）,0.4351191499594653,101221,医療営業（その他）
37015,海外事業,営業,,上席課長,0.49007164404081827,101219,医療営業（医療用品）,0.47482207131260656,101221,医療営業（その他）,0.4656249546179534,101216,医療営業（理化学機器）,0.45219894958426254,101215,医療営業（医療機器）,0.43432615700473276,101220,医療営業（化粧品）
37015,生産管理,生産技術,,一般社員,0.4738720392003225,101219,医療営業（医療用品）,0.4639421573974589,101216,医療営業（理化学機器）,0.4629605572956401,101221,医療営業（その他）,0.44600496443340454,101215,医療営業（医療機器）,0.44418295617227854,371511,工場運営／施設運営（医薬）
37015,生産管理,製造,,係長,0.4735591409969777,101219,医療営業（医療用品）,0.4588302504352696,101216,医療営業（理化学機器）,0.45778669446613984,101221,医療営業（その他）,0.44411678562011647,371511,工場運営／施設運営（医薬）,0.4417413892380425,101215,医療営業（医療機器）
37015,生産管理,製造,,契約社員,0.4735591409969777,101219,医療営業（医療用品）,0.4588302504352696,101216,医療営業（理化学機器）,0.45778669446613984,101221,医療営業（その他）,0.44411678562011647,371511,工場運営／施設運営（医薬）,0.4417413892380425,101215,医療営業（医療機器）
37015,生産管理,製造管理,,係長,0.4759767685212596,101219,医療営業（医療用品）,0.4598735535233083,101221,医療営業（その他）,0.4574021466203264,371511,工場運営／施設運営（医薬）,0.45733370013834473,101216,医療営業（理化学機器）,0.4423679442880054,101215,医療営業（医療機器）
37015,生産管理,調達,,契約社員,0.4539464000703727,101219,医療営業（医療用品）,0.43894035183285696,211310,その他医療機関／薬局／介護,0.4355198400482584,101221,医療営業（その他）,0.4301753667759859,101216,医療営業（理化学機器）,0.42948845743895536,371511,工場運営／施設運営（医薬）
37015,生産管理,調達,,係長,0.4539464000703727,101219,医療営業（医療用品）,0.43894035183285696,211310,その他医療機関／薬局／介護,0.4355198400482584,101221,医療営業（その他）,0.4301753667759859,101216,医療営業（理化学機器）,0.42948845743895536,371511,工場運営／施設運営（医薬）
37015,生産管理,製造管理,,副主任,0.4759767685212596,101219,医療営業（医療用品）,0.4598735535233083,101221,医療営業（その他）,0.4574021466203264,371511,工場運営／施設運営（医薬）,0.45733370013834473,101216,医療営業（理化学機器）,0.4423679442880054,101215,医療営業（医療機器）
37015,生産管理,製造管理,,調査役,0.4759767685212596,101219,医療営業（医療用品）,0.4598735535233083,101221,医療営業（その他）,0.4574021466203264,371511,工場運営／施設運営（医薬）,0.45733370013834473,101216,医療営業（理化学機器）,0.4423679442880054,101215,医療営業（医療機器）
37015,生産管理,生産技術,,副主任,0.4738720392003225,101219,医療営業（医療用品）,0.4639421573974589,101216,医療営業（理化学機器）,0.4629605572956401,101221,医療営業（その他）,0.44600496443340454,101215,医療営業（医療機器）,0.44418295617227854,371511,工場運営／施設運営（医薬）
37015,生産管理,滅菌管理,,係長,0.4369685115252748,371511,工場運営／施設運営（医薬）,0.4297766575890729,101219,医療営業（医療用品）,0.41597196312151163,101216,医療営業（理化学機器）,0.41381109419835815,381511,工場運営／施設運営（医療機器）,0.41365190555153253,101221,医療営業（その他）
37015,生産管理,滅菌管理,,課長代理,0.4369685115252748,371511,工場運営／施設運営（医薬）,0.4297766575890729,101219,医療営業（医療用品）,0.41597196312151163,101216,医療営業（理化学機器）,0.41381109419835815,381511,工場運営／施設運営（医療機器）,0.41365190555153253,101221,医療営業（その他）
37015,生産管理,調達,,一般社員,0.4539464000703727,101219,医療営業（医療用品）,0.43894035183285696,211310,その他医療機関／薬局／介護,0.4355198400482584,101221,医療営業（その他）,0.4301753667759859,101216,医療営業（理化学機器）,0.42948845743895536,371511,工場運営／施設運営（医薬）
37015,生産管理,生産技術,,係長,0.4738720392003225,101219,医療営業（医療用品）,0.4639421573974589,101216,医療営業（理化学機器）,0.4629605572956401,101221,医療営業（その他）,0.44600496443340454,101215,医療営業（医療機器）,0.44418295617227854,371511,工場運営／施設運営（医薬）
37015,生産管理,製造,,主任,0.4735591409969777,101219,医療営業（医療用品）,0.4588302504352696,101216,医療営業（理化学機器）,0.45778669446613984,101221,医療営業（その他）,0.44411678562011647,371511,工場運営／施設運営（医薬）,0.4417413892380425,101215,医療営業（医療機器）
37015,生産管理,調達,,主任,0.4539464000703727,101219,医療営業（医療用品）,0.43894035183285696,211310,その他医療機関／薬局／介護,0.4355198400482584,101221,医療営業（その他）,0.4301753667759859,101216,医療営業（理化学機器）,0.42948845743895536,371511,工場運営／施設運営（医薬）
37015,生産管理,製造管理,,主任,0.4759767685212596,101219,医療営業（医療用品）,0.4598735535233083,101221,医療営業（その他）,0.4574021466203264,371511,工場運営／施設運営（医薬）,0.45733370013834473,101216,医療営業（理化学機器）,0.4423679442880054,101215,医療営業（医療機器）
37015,生産管理,出荷管理,,上席課長,0.4668967357717696,101219,医療営業（医療用品）,0.4497742413894308,101216,医療営業（理化学機器）,0.4479776476779569,101221,医療営業（その他）,0.43883068573303163,371511,工場運営／施設運営（医薬）,0.43520382297812366,211310,その他医療機関／薬局／介護
37015,生産管理,生産技術,,上席課長,0.4738720392003225,101219,医療営業（医療用品）,0.4639421573974589,101216,医療営業（理化学機器）,0.4629605572956401,101221,医療営業（その他）,0.44600496443340454,101215,医療営業（医療機器）,0.44418295617227854,371511,工場運営／施設運営（医薬）
37015,生産管理,製造管理,,課長,0.4759767685212596,101219,医療営業（医療用品）,0.4598735535233083,101221,医療営業（その他）,0.4574021466203264,371511,工場運営／施設運営（医薬）,0.45733370013834473,101216,医療営業（理化学機器）,0.4423679442880054,101215,医療営業（医療機器）
37015,生産管理,製造,,課長代理,0.4735591409969777,101219,医療営業（医療用品）,0.4588302504352696,101216,医療営業（理化学機器）,0.45778669446613984,101221,医療営業（その他）,0.44411678562011647,371511,工場運営／施設運営（医薬）,0.4417413892380425,101215,医療営業（医療機器）
37015,生産管理,生産技術,,課長代理,0.4738720392003225,101219,医療営業（医療用品）,0.4639421573974589,101216,医療営業（理化学機器）,0.4629605572956401,101221,医療営業（その他）,0.44600496443340454,101215,医療営業（医療機器）,0.44418295617227854,371511,工場運営／施設運営（医薬）
37015,生産管理,生産技術,,主任,0.4738720392003225,101219,医療営業（医療用品）,0.4639421573974589,101216,医療営業（理化学機器）,0.4629605572956401,101221,医療営業（その他）,0.44600496443340454,101215,医療営業（医療機器）,0.44418295617227854,371511,工場運営／施設運営（医薬）
37015,生産管理,出荷管理,,係長,0.4668967357717696,101219,医療営業（医療用品）,0.4497742413894308,101216,医療営業（理化学機器）,0.4479776476779569,101221,医療営業（その他）,0.43883068573303163,371511,工場運営／施設運営（医薬）,0.43520382297812366,211310,その他医療機関／薬局／介護
37015,経営統括,経営者,1,常務取締役,0.455833356625054,101219,医療営業（医療用品）,0.44668036768079156,101216,医療営業（理化学機器）,0.44476854448548897,101221,医療営業（その他）,0.4262199693369355,101215,医療営業（医療機器）,0.42582374681408464,211310,その他医療機関／薬局／介護
37015,経営統括,経営者,1,取締役,0.455833356625054,101219,医療営業（医療用品）,0.44668036768079156,101216,医療営業（理化学機器）,0.44476854448548897,101221,医療営業（その他）,0.4262199693369355,101215,医療営業（医療機器）,0.42582374681408464,211310,その他医療機関／薬局／介護
37015,総務,総務,,副主任,0.44797945999244293,101216,医療営業（理化学機器）,0.44670198901407765,101219,医療営業（医療用品）,0.4389102168361717,101221,医療営業（その他）,0.4314692750252703,211310,その他医療機関／薬局／介護,0.42319066460021504,101215,医療営業（医療機器）
37015,総務,総務,,一般社員,0.44797945999244293,101216,医療営業（理化学機器）,0.44670198901407765,101219,医療営業（医療用品）,0.4389102168361717,101221,医療営業（その他）,0.4314692750252703,211310,その他医療機関／薬局／介護,0.42319066460021504,101215,医療営業（医療機器）
37015,総務,経理,,係長,0.45282790700459064,101216,医療営業（理化学機器）,0.4516101581105654,101219,医療営業（医療用品）,0.44513067020789454,101221,医療営業（その他）,0.4358114119462567,211310,その他医療機関／薬局／介護,0.42927321348361025,101215,医療営業（医療機器）
37015,総務,システム,,主任,0.4462049512295887,101216,医療営業（理化学機器）,0.4446036660141143,101219,医療営業（医療用品）,0.44123090660887854,101221,医療営業（その他）,0.43717275515315857,211310,その他医療機関／薬局／介護,0.42420180964283993,101215,医療営業（医療機器）
37015,総務,経理、総務,,主任,0.45617525186017427,101216,医療営業（理化学機器）,0.4503673318416761,101219,医療営業（医療用品）,0.44664888398495395,101221,医療営業（その他）,0.4396301693024348,211310,その他医療機関／薬局／介護,0.42970635664575674,101215,医療営業（医療機器）
37015,総務,システム,,上席課長,0.4462049512295887,101216,医療営業（理化学機器）,0.4446036660141143,101219,医療営業（医療用品）,0.44123090660887854,101221,医療営業（その他）,0.43717275515315857,211310,その他医療機関／薬局／介護,0.42420180964283993,101215,医療営業（医療機器）
37015,総務部,総務、人事,5,主任,0.4438353289657607,101216,医療営業（理化学機器）,0.4384814147994218,101219,医療営業（医療用品）,0.4342444342654702,101221,医療営業（その他）,0.43416835920390806,211310,その他医療機関／薬局／介護,0.4165570456725399,101215,医療営業（医療機器）
37015,総務部,経理、総務、人事,5,主任,0.4545477513049262,101216,医療営業（理化学機器）,0.4456244626850482,211310,その他医療機関／薬局／介護,0.44546961516361916,101219,医療営業（医療用品）,0.4442652268205718,101221,医療営業（その他）,0.4242059400339939,101215,医療営業（医療機器）
37015,総務部,総務、人事,4,上席課長,0.4438353289657607,101216,医療営業（理化学機器）,0.4384814147994218,101219,医療営業（医療用品）,0.4342444342654702,101221,医療営業（その他）,0.43416835920390806,211310,その他医療機関／薬局／介護,0.4165570456725399,101215,医療営業（医療機器）
37015,総務部,総務,2,上席部長,0.4428930518736026,101216,医療営業（理化学機器）,0.43779652851111983,101219,医療営業（医療用品）,0.43259333147505596,101221,医療営業（その他）,0.4310970340592222,211310,その他医療機関／薬局／介護,0.4152985407760046,101215,医療営業（医療機器）
37015,総務部,人事,5,上席課長,0.4430001470156688,101219,医療営業（医療用品）,0.44168685121606943,101216,医療営業（理化学機器）,0.43331808868204924,101221,医療営業（その他）,0.43085637555422496,211310,その他医療機関／薬局／介護,0.41826310795341237,371511,工場運営／施設運営（医薬）
37015,製造,製造,,係長,0.47548491479913746,101219,医療営業（医療用品）,0.46124842586858217,101216,医療営業（理化学機器）,0.4585500160395206,101221,医療営業（その他）,0.44424541780177174,101215,医療営業（医療機器）,0.4281578814314665,211310,その他医療機関／薬局／介護
37015,製造,製造,,主任,0.47548491479913746,101219,医療営業（医療用品）,0.46124842586858217,101216,医療営業（理化学機器）,0.4585500160395206,101221,医療営業（その他）,0.44424541780177174,101215,医療営業（医療機器）,0.4281578814314665,211310,その他医療機関／薬局／介護
37015,開発,開発,,係長,0.4750019119152026,101219,医療営業（医療用品）,0.46432855970460674,381110,製品／商品開発（医療機器）,0.4592640258001437,101216,医療営業（理化学機器）,0.4586685329775333,101221,医療営業（その他）,0.438325345019386,101215,医療営業（医療機器）
37015,開発,開発,,主任,0.4750019119152026,101219,医療営業（医療用品）,0.46432855970460674,381110,製品／商品開発（医療機器）,0.4592640258001437,101216,医療営業（理化学機器）,0.4586685329775333,101221,医療営業（その他）,0.438325345019386,101215,医療営業（医療機器）
37015,開発,開発,,課長代理,0.4750019119152026,101219,医療営業（医療用品）,0.46432855970460674,381110,製品／商品開発（医療機器）,0.4592640258001437,101216,医療営業（理化学機器）,0.4586685329775333,101221,医療営業（その他）,0.438325345019386,101215,医療営業（医療機器）
37015,開発,開発,2,上席部長,0.4750019119152026,101219,医療営業（医療用品）,0.46432855970460674,381110,製品／商品開発（医療機器）,0.4592640258001437,101216,医療営業（理化学機器）,0.4586685329775333,101221,医療営業（その他）,0.438325345019386,101215,医療営業（医療機器）
37015,開発,営業,2,上席部長,0.5110185434570356,101219,医療営業（医療用品）,0.4951194456464225,101221,医療営業（その他）,0.49367296580552866,101216,医療営業（理化学機器）,0.477170114389997,101215,医療営業（医療機器）,0.44225094463653924,101220,医療営業（化粧品）
38365,1聖華保育園,保育士,6,保育士,0.43301420990428574,121810,保育士／幼稚園教諭,0.38891891258673306,211215,介護福祉士,0.36619484915620537,181812,施設管理,0.3647342922679089,411515,工場／施設運営（飼料）,0.36189414258730523,211216,ケアワーカー
38365,2滝野川西保育園,保育士,6,保育士,0.4177859634814205,121810,保育士／幼稚園教諭,0.37515075943683074,211310,その他医療機関／薬局／介護,0.3751435101788869,211215,介護福祉士,0.35370500992163856,401613,工場／施設運営（トイレタリー）,0.3533593636170007,181812,施設管理
38365,3水神橋保育園,保育士,6,保育士,0.3820540339012787,121810,保育士／幼稚園教諭,0.34866673350379773,211310,その他医療機関／薬局／介護,0.34652824455720355,411515,工場／施設運営（飼料）,0.3458157942299753,401613,工場／施設運営（トイレタリー）,0.3446303719687579,181812,施設管理
38365,4浮間さくら草保育園,保育士,6,保育士,0.41145681338738804,121810,保育士／幼稚園教諭,0.3678978768639851,211215,介護福祉士,0.3587045112388493,211310,その他医療機関／薬局／介護,0.35543079692761415,401613,工場／施設運営（トイレタリー）,0.3462647003134649,411515,工場／施設運営（飼料）
38365,4浮間さくら草保育園,保育士,6,,0.41145681338738804,121810,保育士／幼稚園教諭,0.3678978768639851,211215,介護福祉士,0.3587045112388493,211310,その他医療機関／薬局／介護,0.35543079692761415,401613,工場／施設運営（トイレタリー）,0.3462647003134649,411515,工場／施設運営（飼料）
38365,5町屋保育園,保育士,6,保育士,0.42690295901705455,121810,保育士／幼稚園教諭,0.39180841622694296,211215,介護福祉士,0.3840800750560458,211310,その他医療機関／薬局／介護,0.37306014931014486,401613,工場／施設運営（トイレタリー）,0.3688805727838651,411515,工場／施設運営（飼料）
40172,三郷,事務,5,主任,0.35860732060618317,122015,運送ドライバー（中／長距離）,0.3519605097149241,101119,法人営業（賃貸仲介）,0.3409217443277388,122025,倉庫作業,0.33614591633557545,401310,薬事／申請（化粧品）,0.3272770814439735,131010,事務（オフィスワーク）
40172,三郷,事務,4,所長,0.35860732060618317,122015,運送ドライバー（中／長距離）,0.3519605097149241,101119,法人営業（賃貸仲介）,0.3409217443277388,122025,倉庫作業,0.33614591633557545,401310,薬事／申請（化粧品）,0.3272770814439735,131010,事務（オフィスワーク）
40172,三郷,ドライバー,8,,0.414615171774249,122015,運送ドライバー（中／長距離）,0.41076901896653883,122014,配送／宅配／セールスドライバー,0.33894851317415575,122010,タクシードライバー／ハイヤードライバー,0.3296614551047803,122025,倉庫作業,0.3282115192223085,101119,法人営業（賃貸仲介）
